"Tid (s)","Rörelsemängdsmoment (kg * m^2/s)","L/L0 – 1","Energi (J)","E/E0 – 1","Avstånd från analytisk lösning (m)","Hastighet (m/s)","V/V0 – 1","Delta hastighet (m/s)"
41.6000000000003,4384605.4270148,0.0961513567536987,-133046.677520842,-0.547021168529249,0.371064494684656,0.124733712351891,2.11834280879728,0.000830047451359344
41.7000000000003,4384745.43519874,0.0961863587996841,-133073.459685768,-0.546929984337367,0.375989201586594,0.124052497371884,2.1013124342971,0.000816545720676614
41.8000000000003,4384882.08738685,0.0962205218467136,-133099.428828361,-0.546841568210895,0.380914316105884,0.12338146301164,2.084536575291,0.000803427526681514
41.9000000000003,4385015.50383885,0.0962538759597138,-133124.616805807,-0.546755811686922,0.385839636491991,0.122720344290008,2.06800860725021,0.000790677806423545
42.0000000000003,4385145.79920202,0.0962864498005049,-133149.0539686,-0.546672611432299,0.390764967329816,0.12206888573001,2.05172214325024,0.000778282243086422
42.1000000000003,4385273.08283067,0.0963182707076669,-133172.769242443,-0.546591868964814,0.395690119304618,0.121426840931996,2.0356710232999,0.00076622722176712
42.2000000000003,4385397.45908431,0.096349364771078,-133195.790205236,-0.546513490391072,0.400614908977525,0.120793972169498,2.01984930423745,0.00075449978828479
42.3000000000003,4385519.02760614,0.0963797569015352,-133218.143159461,-0.546437386160037,0.405539158571061,0.120170050006386,2.00425125015966,0.00074308761078528
42.4000000000003,4385637.88358327,0.0964094708958174,-133239.853200268,-0.546363470831227,0.410462695764151,0.119554852934069,1.98887132335173,0.000731978943927104
42.5000000000003,4385754.11799017,0.0964385294975436,-133260.944279524,-0.546291662856657,0.415385353496122,0.118948167027528,1.9737041756882,0.000721162595452949
42.6000000000003,4385867.81781651,0.0964669544541283,-133281.43926608,-0.546221884375644,0.420306969779225,0.118349785619077,1.95874464047692,0.000710627894967154
42.7000000000003,4385979.06628048,0.0964947665701206,-133301.360002499,-0.546154061021668,0.425227387519236,0.117759508988796,1.94398772471991,0.000700364664754725
42.8000000000003,4386087.94302877,0.0965219857571926,-133320.727358465,-0.546088121740525,0.430146454343732,0.117177144070679,1.92942860176698,0.000690363192490993
42.9000000000003,4386194.52432406,0.0965486310810155,-133339.561281089,-0.546023998619067,0.435064022437642,0.116602504173557,1.91506260433892,0.000680614205703323
43.0000000000003,4386298.88322097,0.0965747208052414,-133357.880842297,-0.545961626723852,0.439979948385723,0.116035408715974,1.90088521789935,0.000671108847857695
43.1000000000003,4386401.08973121,0.0966002724328028,-133375.704283489,-0.545900943949096,0.444894093021594,0.115475682974197,1.88689207435492,0.000661838655953237
43.2000000000003,4386501.21097884,0.0966253027447104,-133393.049057643,-0.545841890873327,0.44980632128303,0.114923157842615,1.87307894606537,0.000652795539516855
43.3000000000003,4386599.31134609,0.0966498278365227,-133409.931869014,-0.545784410624221,0.454716502073188,0.114377669605838,1.85944174014595,0.000643971760899232
43.4000000000003,4386695.45261061,0.0966738631526527,-133426.368710583,-0.545728448751095,0.459624508127488,0.113839059721828,1.8459764930457,0.000635359916780489
43.5000000000003,4386789.6940746,0.0966974235186508,-133442.374899403,-0.545673953104581,0.464530215885867,0.11330717461545,1.83267936538625,0.000626952920801719
43.6000000000004,4386882.09268644,0.0967205231716091,-133457.965109952,-0.545620873723058,0.469433505370165,0.112781865481875,1.81954663704688,0.000618743987244518
43.7000000000004,4386972.70315521,0.0967431757888024,-133473.153405633,-0.5455691627254,0.474334260066383,0.112262988099281,1.80657470248203,0.000610726615686847
43.8000000000004,4387061.57805876,0.09676539451469,-133487.953268532,-0.545518774209679,0.479232366811585,0.111750402650355,1.79376006625888,0.000602894576569081
43.9000000000004,4387148.76794555,0.0967871919863865,-133502.37762753,-0.545469664157437,0.484127715685245,0.111243973552115,1.78109933880287,0.000595241897608958
44.0000000000004,4387234.32143078,0.0968085803576961,-133516.438884879,-0.545421790343211,0.489020199904809,0.110743569293604,1.76858923234011,0.000587762851008714
44.1000000000004,4387318.28528722,0.096829571321805,-133530.148941331,-0.545375112248975,0.493909715725292,0.110249062281041,1.75622655702603,0.000580451941402164
44.2000000000004,4387400.70453087,0.0968501761327176,-133543.519219906,-0.54532959098322,0.498796162342722,0.109760328690022,1.74400821725055,0.000573303894492947
44.3000000000004,4387481.62250209,0.0968704056255214,-133556.560688382,-0.545285189204378,0.503679441801262,0.109277248324415,1.73193120811037,0.000566313646339087
44.4000000000004,4387561.08094218,0.0968902702355445,-133569.283880583,-0.545241871048352,0.50855945890383,0.108799704481586,1.71999261203964,0.000559476333242028
44.5000000000004,4387639.12006593,0.0969097800164815,-133581.698916533,-0.545199602059887,0.513436121126081,0.108327583823633,1.70818959559083,0.000552787282201481
44.6000000000004,4387715.77863021,0.0969289446575523,-133593.815521551,-0.545158349127571,0.518309338533589,0.107860776254323,1.69651940635806,0.000546242001900022
44.7000000000004,4387791.09399899,0.0969477734997468,-133605.643044338,-0.545118080422251,0.523179023702081,0.107399174801421,1.68497937003553,0.000539836174184138
44.8000000000004,4387865.10220487,0.096966275551218,-133617.190474118,-0.545078765338658,0.528045091640618,0.106942675504169,1.67356688760422,0.000533565646010533
44.9000000000004,4387937.83800749,0.0969844595018732,-133628.466456902,-0.545040374440064,0.532907459717558,0.106491177305615,1.66227943264038,0.00052742642182895
45.0000000000004,4388009.33494882,0.0970023337372057,-133639.479310896,-0.54500287940579,0.537766047589216,0.106044581949589,1.65111454873973,0.000521414656374432
45.1000000000004,4388079.62540569,0.0970199063514228,-133650.237041139,-0.5449662529814,0.542620777131077,0.10560279388206,1.64006984705151,0.000515526647844173
45.2000000000004,4388148.74063958,0.0970371851598961,-133660.747353375,-0.544930468931441,0.547471572371473,0.10516572015668,1.62914300391701,0.00050975883143541
45.3000000000004,4388216.71084398,0.0970541777109957,-133671.017667243,-0.544895501994565,0.552318359427615,0.1047332703443,1.61833175860751,0.000504107773222903
45.4000000000004,4388283.56518928,0.0970708912973202,-133681.055128786,-0.544861327840912,0.557161066443876,0.104305356446263,1.60763391115658,0.000498570164355367
45.5000000000004,4388349.3318655,0.0970873329663737,-133690.866622348,-0.544827923031626,0.561999623532234,0.103881892811297,1.59704732028242,0.000493142815552206
45.6000000000004,4388414.03812286,0.0971035095307153,-133700.458781873,-0.544795264980378,0.566833962714793,0.103462796055826,1.58656990139566,0.000487822651882755
45.7000000000004,4388477.71031045,0.0971194275776119,-133709.838001645,-0.544763331916796,0.571664017868292,0.103047984987547,1.57619962468867,0.000482606707811462
45.8000000000004,4388540.37391288,0.0971350934782202,-133719.010446507,-0.544732102851683,0.576489724670505,0.102637380532102,1.56593451330256,0.000477492122493763
45.9000000000004,4388602.05358532,0.0971505133963302,-133727.982061575,-0.544701557543933,0.581311020548492,0.102230905662717,1.55577264156793,0.000472476135307941
46.0000000000004,4388662.77318675,0.0971656932966869,-133736.758581484,-0.544671676469059,0.586127844628592,0.101828485332653,1.54571213331632,0.000467556081609772
46.1000000000004,4388722.55581168,0.0971806389529191,-133745.345539188,-0.544642440789228,0.590940137688099,0.101430046410347,1.53575116025867,0.000462729388697095
46.2000000000004,4388781.42382036,0.09719535595509,-133753.748274339,-0.544613832324736,0.59574784210857,0.101035517617118,1.52588794042795,0.000457993571972521
46.3000000000004,4388839.39886762,0.0972098497169041,-133761.971941264,-0.544585833526843,0.600550901830674,0.100644829467315,1.51612073668287,0.000453346231293266
46.4000000000004,4388896.50193027,0.0972241254825683,-133770.021516571,-0.544558427451888,0.605349262310542,0.1002579142108,1.50644785526999,0.000448785047497642
46.5000000000004,4388952.75333339,0.0972381883333462,-133777.90180639,-0.544531597736633,0.610142870477556,0.0998747057776574,1.49686764444144,0.000444307779098476
46.6000000000004,4389008.17277522,0.0972520431938062,-133785.617453276,-0.544505328574745,0.614931674693504,0.0994951397250348,1.48737849312587,0.000439912259134295
46.7000000000004,4389062.77935116,0.097265694837789,-133793.172942798,-0.544479604694382,0.619715624713082,0.0991191531860081,1.4779788296502,0.000435596392169749
46.8000000000004,4389116.59157642,0.0972791478941057,-133800.572609818,-0.544454411336815,0.624494671645654,0.0987466848203944,1.46866712050986,0.000431358151437107
46.9000000000004,4389169.62740792,0.0972924068519789,-133807.82064448,-0.544429734236022,0.629268767918258,0.0983776747674172,1.45944186918543,0.000427195576111344
47.0000000000004,4389221.90426498,0.0973054760662457,-133814.921097927,-0.54440555959923,0.634037867239773,0.0980120646001456,1.45030161500364,0.000423106768711699
47.1000000000004,4389273.43904931,0.0973183597623264,-133821.877887765,-0.544381874088321,0.638801924566248,0.0976497972816305,1.44124493204076,0.000419089892622955
47.2000000000004,4389324.24816391,0.0973310620409784,-133828.694803271,-0.544358664802095,0.643560896067301,0.0972908171226629,1.43227042806657,0.000415143169730081
47.3000000000004,4389374.34753138,0.0973435868828443,-133835.37551037,-0.544335919259317,0.648314739093592,0.0969350697410846,1.42337674352711,0.000411264878160601
47.4000000000004,4389423.7526112,0.0973559381527989,-133841.923556393,-0.544313625382527,0.653063412145303,0.0965825020225854,1.41456255056464,0.000407453350128664
47.5000000000004,4389472.47841646,0.0973681196041156,-133848.342374623,-0.544291771482562,0.657806874841597,0.0962330620829227,1.40582655207307,0.000403706969876021
47.6000000000004,4389520.53952979,0.0973801348824472,-133854.635288638,-0.544270346243765,0.662545087891022,0.095886699231503,1.39716748078758,0.000400024171704581
47.7000000000004,4389567.9501186,0.0973919875296496,-133860.805516466,-0.544249338709841,0.667278013062823,0.0955433639362697,1.38858409840674,0.000396403438096111
47.8000000000004,4389614.72394972,0.0974036809874295,-133866.856174559,-0.54422873827033,0.67200561315913,0.0952030077898397,1.38007519474599,0.000392843297914649
47.9000000000004,4389660.87440343,0.0974152186008583,-133872.790281592,-0.544208534647664,0.676727851987991,0.0948655834768398,1.371639586921,0.000389342324687284
48.0000000000004,4389706.41448688,0.0974266036217206,-133878.610762103,-0.544188717884782,0.68144469433722,0.0945310447423914,1.36327611855978,0.00038589913495976
48.1000000000004,4389751.35684696,0.097437839211739,-133884.320449974,-0.544169278333281,0.686156105949033,0.0941993463616963,1.35498365904241,0.000382512386722762
48.2000000000004,4389795.71378265,0.0974489284456626,-133889.922091761,-0.544150206642062,0.690862053495436,0.0938704441106804,1.34676110276701,0.000379180777905767
48.3000000000004,4389839.4972569,0.0974598743142263,-133895.418349893,-0.544131493746465,0.695562504554356,0.0935442947376501,1.33860736844125,0.000375903044934955
48.4000000000004,4389882.71890798,0.0974706797269951,-133900.811805721,-0.54411313085786,0.700257427586465,0.093220855935922,1.33052139839805,0.00037267796135208
48.5000000000004,4389925.39006038,0.0974813475150942,-133906.104962454,-0.54409510945367,0.704946791912701,0.0929000863173861,1.32250215793465,0.00036950433649147
48.6000000000004,4389967.52173529,0.0974918804338236,-133911.300247965,-0.544077421267813,0.709630567692431,0.0925819453869659,1.31454863467415,0.000366381014212173
48.7000000000004,4390009.12466072,0.0975022811651793,-133916.400017479,-0.544060058281541,0.714308725902268,0.0922663935179395,1.30665983794849,0.000363306871682831
48.8000000000004,4390050.20928106,0.0975125523202662,-133921.406556159,-0.544043012714653,0.718981238315486,0.091953391928087,1.29883479820218,0.000360280818216637
48.9000000000004,4390090.78576648,0.0975226964416211,-133926.322081576,-0.54402627701707,0.723648077482042,0.0916429026566334,1.29107256641583,0.000357301794153967
49.0000000000004,4390130.86402178,0.097532716005446,-133931.148746085,-0.544009843860752,0.72830921670916,0.0913348885419546,1.28337221354887,0.000354368769790686
49.1000000000004,4390170.453695,0.0975426134237503,-133935.888639103,-0.543993706131943,0.732964630042483,0.0910293132000178,1.27573283000044,0.000351480744349742
49.2000000000004,4390209.56418567,0.0975523910464162,-133940.543789295,-0.543977856923729,0.73761429224775,0.0907261410035271,1.26815352508818,0.00034863674499418
49.3000000000004,4390248.20465273,0.0975620511631836,-133945.116166669,-0.543962289528898,0.742258178792991,0.0904253370617486,1.26063342654371,0.000345835825879618
49.4000000000004,4390286.38402222,0.097571596005555,-133949.607684596,-0.54394699743307,0.746896265831238,0.0901268672009874,1.25317168002469,0.000343077067244482
49.5000000000004,4390324.11099455,0.0975810277486369,-133954.020201742,-0.543931974308121,0.751528530183699,0.0898306979456936,1.24576744864234,0.000340359574536109
49.6000000000004,4390361.39405163,0.0975903485129064,-133958.355523925,-0.54391721400585,0.75615494932342,0.0895367965001722,1.2384199125043,0.000337682477571205
49.7000000000004,4390398.24146365,0.0975995603659114,-133962.615405903,-0.543902710551898,0.760775501359392,0.0892451307308749,1.23112826827187,0.000335044929729158
49.8000000000004,4390434.66129565,0.0976086653239125,-133966.801553092,-0.543888458139909,0.765390165021098,0.0889556691492523,1.22389172873131,0.000332446107176617
49.9000000000004,4390470.66141385,0.0976176653534617,-133970.915623209,-0.543874451125913,0.769998919643483,0.0886683808951449,1.21670952237862,0.000329885208122004
50.0000000000004,4390506.24949168,0.09762656237292,-133974.959227863,-0.543860684022929,0.774601745152344,0.0883832357206944,1.20958089301736,0.000327361452098704
50.1000000000004,4390541.43301571,0.0976353582539269,-133978.933934079,-0.543847151495769,0.77919862205011,0.0881002039747545,1.20250509936886,0.000324874079275531
50.2000000000004,4390576.21929125,0.0976440548228117,-133982.841265762,-0.54383384835605,0.783789531402008,0.0878192565877846,1.19548141469462,0.000322422349793411
50.3000000000004,4390610.61544782,0.0976526538619558,-133986.682705112,-0.543820769557388,0.788374454822612,0.0875403650572084,1.18850912643021,0.000320005543127042
50.4000000000004,4390644.62844442,0.0976611571111048,-133990.459693977,-0.543807910190778,0.792953374462741,0.0872635014332192,1.18158753583048,0.000317622957470583
50.5000000000004,4390678.26507454,0.0976695662686355,-133994.173635162,-0.543795265480143,0.797526272996719,0.0869886383050189,1.17471595762547,0.000315273909146127
50.6000000000004,4390711.53197111,0.0976778829927778,-133997.825893687,-0.543782830778055,0.802093133609967,0.0867157487874721,1.1678937196868,0.000312957732034228
50.7000000000005,4390744.43561118,0.0976861089027947,-134001.417797995,-0.543770601561614,0.806653939986931,0.0864448065081625,1.16112016270406,0.000310673777025394
50.8000000000005,4390776.98232047,0.0976942455801184,-134004.950641121,-0.543758573428474,0.811208676299322,0.0861757855948367,1.15439463987092,0.000308421411491638
50.9000000000005,4390809.17827779,0.0977022945694475,-134008.425681813,-0.543746742093027,0.815757327194671,0.0859086606632219,1.14771651658055,0.000306200018777449
51.0000000000005,4390841.02951924,0.0977102573798103,-134011.844145614,-0.543735103382712,0.820299877785184,0.0856434068052047,1.14108517013012,0.000304008997709049
51.1000000000005,4390872.54194235,0.0977181354855863,-134015.207225905,-0.543723653234472,0.824836313636887,0.0853799995773578,1.13449998943394,0.000301847762121498
51.2000000000005,4390903.72130998,0.0977259303274953,-134018.516084909,-0.543712387691334,0.829366620759048,0.0851184149898033,1.12796037474508,0.000299715740402657
51.3000000000005,4390934.57325421,0.0977336433135536,-134021.771854658,-0.54370130289911,0.833890785593881,0.0848586294954008,1.12146573738502,0.00029761237505355
51.4000000000005,4390965.10327998,0.0977412758199951,-134024.975637928,-0.543690395103221,0.838408795006513,0.0846006199792486,1.11501549948122,0.000295537122264155
51.5000000000005,4390995.31676866,0.0977488291921655,-134028.12850914,-0.543679660645632,0.842920636275206,0.0843443637484884,1.10860909371221,0.000293489451504391
51.6000000000005,4391025.21898153,0.097756304745382,-134031.231515223,-0.543669095961898,0.84742629708183,0.0840898385224025,1.10224596306006,0.00029146884512921
51.7000000000005,4391054.81506308,0.0977637037657699,-134034.285676458,-0.543658697578314,0.851925765502584,0.0838370224227934,1.09592556056984,0.000289474797997725
51.8000000000005,4391084.11004426,0.0977710275110648,-134037.291987281,-0.543648462109164,0.856419029998941,0.0835858939646375,1.08964734911594,0.000287506817105434
51.9000000000005,4391113.10884558,0.0977782772113951,-134040.251417062,-0.543638386254065,0.860906079408835,0.0833364320470025,1.08341080117506,0.000285564421229127
52.0000000000005,4391141.81628014,0.0977854540700343,-134043.164910861,-0.543628466795412,0.865386902938063,0.0830886159442201,1.0772153986055,0.000283647140584129
52.1000000000005,4391170.23705652,0.0977925592641309,-134046.033390151,-0.543618700595901,0.869861490151897,0.0828424252973061,1.07106063243265,0.000281754516493166
52.2000000000005,4391198.37578166,0.0977995939454148,-134048.85775352,-0.543609084596145,0.874329830966924,0.0825978401056193,1.06494600264048,0.000279886101066492
52.3000000000005,4391226.23696351,0.0978065592408779,-134051.638877348,-0.543599615812369,0.878791915643064,0.0823548407187515,1.05887101796879,0.000278041456892906
52.4000000000005,4391253.82501376,0.0978134562534396,-134054.377616459,-0.543590291334183,0.88324773477581,0.0821134078286407,1.05283519571602,0.00027622015674114
52.5000000000005,4391281.14425033,0.0978202860625834,-134057.074804755,-0.543581108322434,0.88769727928864,0.0818735224619012,1.04683806154753,0.000274421783271227
52.6000000000005,4391308.19889991,0.0978270497249769,-134059.731255826,-0.54357206400713,0.89214054042563,0.0816351659723624,1.04087914930906,0.000272645928755523
52.7000000000005,4391334.9931003,0.0978337482750755,-134062.347763534,-0.543563155685431,0.896577509744242,0.081398320033811,1.03495800084528,0.000270892194808988
52.8000000000005,4391361.5309028,0.0978403827256999,-134064.925102592,-0.54355438071971,0.901008179108285,0.0811629666329289,1.02907416582322,0.000269160192128314
52.9000000000005,4391387.81627441,0.0978469540686013,-134067.464029104,-0.543545736535683,0.905432540681056,0.0809290880624208,1.02322720156052,0.000267449540239678
53.0000000000005,4391413.85310003,0.0978534632750077,-134069.965281106,-0.543537220620589,0.909850586918638,0.0806966669143264,1.01741667285816,0.00026575986725469
53.1000000000005,4391439.64518461,0.0978599112961513,-134072.429579077,-0.543528830521446,0.914262310563365,0.0804656860735102,1.01164215183775,0.000264090809634304
53.2000000000005,4391465.19625513,0.0978662990637829,-134074.857626434,-0.543520563843351,0.91866770463745,0.0802361287113243,1.00590321778311,0.000262442011960362
53.3000000000005,4391490.50996268,0.0978726274906687,-134077.250110018,-0.543512418247846,0.92306676243675,0.0800079782794379,1.00019945698595,0.00026081312671444
53.4000000000005,4391515.58988428,0.0978788974710709,-134079.607700558,-0.543504391451328,0.927459477524695,0.0797812185038295,0.994530462595738,0.000259203814063868
53.5000000000005,4391540.43952487,0.0978851098812177,-134081.931053119,-0.543496481223521,0.931845843726356,0.0795558333789353,0.988895834473384,0.000257613741654485
53.6000000000005,4391565.06231901,0.0978912655797528,-134084.220807541,-0.543488685385988,0.936225855122654,0.0793318071619506,0.983295179048764,0.000256042584410006
53.7000000000005,4391589.46163272,0.0978973654081792,-134086.477588858,-0.543481001810696,0.940599506044704,0.0791091243672778,0.977728109181945,0.000254490024337756
53.8000000000005,4391613.64076513,0.0979034101912828,-134088.70200771,-0.543473428418629,0.944966791068298,0.0788877697611188,0.972194244027969,0.000252955750340392
53.9000000000005,4391637.60295019,0.0979094007375472,-134090.894660733,-0.543465963178439,0.949327705008511,0.0786677283562044,0.96669320890511,0.000251439458033663
54.0000000000005,4391661.35135822,0.0979153378395561,-134093.056130947,-0.543458604105143,0.95368224291444,0.07844898540666,0.961224635166501,0.000249940849569704
54.1000000000005,4391684.88909753,0.0979212222743826,-134095.186988122,-0.543451349258866,0.958030400064058,0.0782315264030003,0.955788160075008,0.000248459633465882
54.2000000000005,4391708.21921587,0.097927054803967,-134097.287789139,-0.543444196743614,0.962372171959197,0.0780153370672515,0.950383426681287,0.000246995524438923
54.3000000000005,4391731.34470194,0.0979328361754859,-134099.359078339,-0.543437144706096,0.966707554320638,0.0778004033481958,0.945010083704895,0.000245548243244042
54.4000000000005,4391754.26848683,0.0979385671217072,-134101.401387857,-0.543430191334572,0.971036543083322,0.0775867114167357,0.939667785418393,0.000244117516519095
54.5000000000005,4391776.99344535,0.0979442483613386,-134103.415237948,-0.543423334857749,0.97535913439167,0.0773742476613734,0.934356191534334,0.000242703076633377
54.6000000000005,4391799.52239745,0.0979498805993622,-134105.401137305,-0.543416573543697,0.979675324595001,0.0771629986838024,0.92907496709506,0.000241304661541027
54.7000000000005,4391821.85810945,0.0979554645273619,-134107.359583366,-0.543409905698813,0.983985110243073,0.076952951294609,0.923823782365225,0.000239922014638896
54.8000000000005,4391844.00329537,0.0979610008238427,-134109.291062607,-0.543403329666807,0.98828848808171,0.0767440925090784,0.91860231272696,0.000238554884628573
54.9000000000005,4391865.96061815,0.0979664901545381,-134111.196050835,-0.543396843827721,0.992585455048533,0.0765364095431045,0.913410238577612,0.000237203025382612
55.0000000000005,4391887.73269083,0.0979719331727085,-134113.075013462,-0.543390446596979,0.996876008268792,0.0763298898091989,0.908247245229973,0.000235866195814679
55.1000000000005,4391909.32207774,0.097977330519436,-134114.928405781,-0.54338413642447,1.00116014505129,0.0761245209125976,0.90311302281494,0.000234544159753591
55.2000000000005,4391930.73129563,0.0979826828239063,-134116.756673224,-0.543377911793647,1.00543786288439,0.0759202906474606,0.898007266186514,0.000233236685820992
55.3000000000005,4391951.96281473,0.0979879907036831,-134118.560251617,-0.543371771220667,1.00970915943214,0.0757171869931643,0.892929674829108,0.000231943547312705
55.4000000000005,4391973.01905991,0.0979932547649778,-134120.339567431,-0.543365713253546,1.01397403253043,0.0755151981106822,0.887879952767055,0.000230664522083418
55.5000000000005,4391993.90241164,0.0979984756029093,-134122.095038015,-0.543359736471345,1.01823248018332,0.0753143123390517,0.882857808476291,0.00022939939243486
55.6000000000005,4392014.61520703,0.0980036538017575,-134123.827071837,-0.543353839483377,1.02248450055933,0.0751145181919252,0.877862954798131,0.000228147945007093
55.7000000000005,4392035.15974084,0.0980087899352093,-134125.5360687,-0.543348020928443,1.02673009198796,0.0749158043542034,0.872895108855084,0.000226909970673001
55.8000000000005,4392055.5382664,0.0980138845665997,-134127.222419968,-0.543342279474081,1.03096925295616,0.0747181596787461,0.867953991968653,0.00022568526443578
55.9000000000005,4392075.75299657,0.0980189382491432,-134128.886508777,-0.543336613815846,1.03520198210491,0.0745215731831627,0.863039329579066,0.000224473625329329
56.0000000000005,4392095.80610465,0.0980239515261634,-134130.528710239,-0.543331022676609,1.03942827822597,0.0743260340466752,0.85815085116688,0.000223274856321518
56.1000000000005,4392115.69972525,0.0980289249313118,-134132.149391644,-0.543325504805868,1.04364814025853,0.0741315316070561,0.853288290176403,0.000222088764220175
56.2000000000005,4392135.43595513,0.0980338589887821,-134133.748912655,-0.543320058979094,1.04786156728608,0.0739380553576359,0.848451383940897,0.000220915159581678
56.3000000000005,4392155.01685409,0.098038754213523,-134135.327625497,-0.543314683997083,1.05206855853331,0.0737455949443803,0.843639873609507,0.000219753856622166
56.4000000000005,4392174.44444576,0.0980436111114402,-134136.885875138,-0.543309378685332,1.05626911336302,0.0735541401630345,0.838853504075863,0.000218604673131208
56.5000000000005,4392193.72071837,0.0980484301795934,-134138.423999471,-0.543304141893434,1.06046323127315,0.0733636809563326,0.834092023908314,0.000217467430387838
56.6000000000005,4392212.84762556,0.0980532119063899,-134139.942329483,-0.543298972494486,1.06465091189389,0.0731742074112704,0.829355185281759,0.000216341953078996
56.7000000000005,4392231.8270871,0.0980579567717761,-134141.441189428,-0.543293869384517,1.0688321549848,0.0729857097564406,0.824642743911016,0.000215228069220122
56.8000000000005,4392250.66098967,0.0980626652474168,-134142.920896986,-0.543288831481932,1.07300696043204,0.0727981783594281,0.819954458985702,0.000214125610077973
56.9000000000005,4392269.3511875,0.0980673377968757,-134144.381763425,-0.543283857726973,1.07717532824561,0.0726116037242629,0.815290093106573,0.000213034410095591
57.0000000000005,4392287.89950315,0.0980719748757888,-134145.824093752,-0.543278947081188,1.0813372585567,0.0724259764889318,0.810649412223295,0.000211954306819215
57.1000000000005,4392306.30772814,0.098076576932034,-134147.248186868,-0.543274098526924,1.08549275161508,0.0722412874229439,0.806032185573599,0.000210885140827278
57.2000000000005,4392324.57762359,0.0980811444058962,-134148.654335709,-0.543269311066831,1.08964180778652,0.0720575274249517,0.801438185623792,0.000209826755661224
57.3000000000005,4392342.71092092,0.0980856777302292,-134150.042827393,-0.543264583723374,1.09378442755029,0.0718746875204233,0.796867188010583,0.000208778997758266
57.4000000000005,4392360.70932244,0.0980901773306111,-134151.413943352,-0.543259915538368,1.09792061149672,0.0716927588593676,0.79231897148419,0.000207741716385886
57.5000000000005,4392378.57450199,0.0980946436254979,-134152.767959471,-0.543255305572521,1.10205036032478,0.0715117327141079,0.787793317852697,0.000206714763578136
57.6000000000005,4392396.30810549,0.0980990770263723,-134154.105146217,-0.543250752904987,1.10617367483974,0.0713316004771052,0.783290011927631,0.000205697994073548
57.7000000000006,4392413.91175156,0.0981034779378891,-134155.425768763,-0.543246256632933,1.11029055595089,0.0711523536588287,0.778808841470717,0.000204691265254783
57.8000000000006,4392431.38703207,0.0981078467580181,-134156.730087118,-0.543241815871125,1.11440100466924,0.0709739838856718,0.774349597141796,0.00020369443708977
57.9000000000006,4392448.73551272,0.0981121838781802,-134158.018356241,-0.543237429751512,1.11850502210537,0.0707964828979145,0.769912072447863,0.000202707372074488
58.0000000000006,4392465.95873353,0.0981164896833837,-134159.290826159,-0.543233097422831,1.12260260946722,0.0706198425477282,0.765496063693206,0.000201729935177174
58.1000000000006,4392483.05820942,0.0981207645523559,-134160.547742086,-0.54322881805022,1.12669376805802,0.0704440547972242,0.761101369930605,0.000200761993783988
58.2000000000006,4392500.03543068,0.0981250088576693,-134161.789344526,-0.54322459081484,1.1307784992742,0.0702691117165435,0.756727792913588,0.000199803417646109
58.3000000000006,4392516.89186348,0.0981292229658697,-134163.015869386,-0.543220414913509,1.13485680460335,0.0700950054819876,0.75237513704969,0.000198854078828192
58.4000000000006,4392533.62895038,0.0981334072375954,-134164.227548079,-0.543216289558344,1.13892868562228,0.0699217283741882,0.748043209354704,0.000197913851658135
58.5000000000006,4392550.2481108,0.0981375620276994,-134165.424607625,-0.543212213976415,1.14299414399501,0.0697492727763163,0.743731819407908,0.000196982612678157
58.6000000000006,4392566.75074145,0.0981416876853622,-134166.607270755,-0.543208187409405,1.14705318147092,0.0695776311723286,0.739440779308216,0.000196060240597063
58.7000000000006,4392583.13821683,0.0981457845542082,-134167.775756002,-0.543204209113279,1.15110579988288,0.0694067961452505,0.735169903631263,0.000195146616243835
58.8000000000006,4392599.41188966,0.0981498529724141,-134168.930277798,-0.543200278357968,1.1551520011454,0.0692367603754951,0.730919009387378,0.000194241622522275
58.9000000000006,4392615.57309128,0.0981538932728192,-134170.071046568,-0.543196394427051,1.15919178725286,0.0690675166392173,0.726687915980433,0.000193345144366839
59.0000000000006,4392631.62313211,0.0981579057830286,-134171.198268814,-0.543192556617454,1.16322516027774,0.0688990578067016,0.72247644516754,0.000192457068699647
59.1000000000006,4392647.56330207,0.0981618908255182,-134172.312147208,-0.54318876423915,1.16725212236892,0.0687313768407834,0.718284421019584,0.000191577284388421
59.2000000000006,4392663.39487094,0.0981658487177348,-134173.412880672,-0.543185016614875,1.17127267575,0.0685644667953027,0.714111669882566,0.000190705682205633
59.3000000000006,4392679.11908877,0.0981697797721932,-134174.500664464,-0.543181313079842,1.17528682271765,0.0683983208135895,0.709958020339738,0.000189842154788521
59.4000000000006,4392694.73718629,0.0981736842965732,-134175.575690258,-0.54317765298147,1.17929456563997,0.0682329321269802,0.705823303174506,0.000188986596600223
59.5000000000006,4392710.25037526,0.0981775625938139,-134176.63814622,-0.543174035679113,1.18329590695496,0.0680682940533636,0.701707351334091,0.000188138903891766
59.6000000000006,4392725.65984882,0.0981814149622045,-134177.688217088,-0.543170460543803,1.18729084916892,0.0679043999957571,0.697609999893927,0.000187298974665036
59.7000000000006,4392740.96678189,0.0981852416954714,-134178.726084244,-0.543166926957996,1.19127939485497,0.0677412434409109,0.693531086022773,0.000186466708636667
59.8000000000006,4392756.17233148,0.0981890430828709,-134179.751925787,-0.54316343431532,1.19526154665152,0.0675788179579411,0.689470448948527,0.00018564200720275
